dataset,u,v,betweenness_bucket,jaco_norm,orc,waf3,eff_resistance,commute_time,lrc,hybrid
Texas,120,156,Low Betweenness (Intra-cluster),1.640766342480977,0,0.08333333333333331,0.7742556693374062,456.81084490906966,-4.208598951820015,1.1696567807750282
Texas,122,167,Medium Betweenness,1.68825093905131,0,0.1071428571428571,0.9999999999999991,589.9999999999994,-1.4191539191141178,0.9445427568354275
Texas,127,129,Low Betweenness (Intra-cluster),0.5555427471796671,0,-0.7210317460317459,0.407380376996331,240.3544224278353,-3.3222487602986517,1.5152382835865001
Texas,127,153,Low Betweenness (Intra-cluster),0.44212787350018823,0,-0.8599206349206348,0.3993797403003021,235.63404677717824,-3.115845456751443,1.5195621441535372
Texas,127,171,Low Betweenness (Intra-cluster),0.4233647286891937,0,-1.3480158730158731,0.2707813786632422,159.7610134113129,-7.208087174222631,1.6352392629610326
Texas,129,171,Low Betweenness (Intra-cluster),0.6211151281992594,0,-0.3091269841269841,0.4212771713596368,248.55353110218573,-1.3306452589797868,1.5122457566160097
Texas,131,138,Medium Betweenness,1.1271597941716514,0,-0.4698412698412697,1.0,590.0,-2.8457986672363087,0.9292683786205006
Texas,131,168,High Betweenness (Inter-cluster),0.689715584119161,0,-1.1365079365079365,0.7129096749269415,420.61670820689545,-3.9515654156759314,1.1987101757875167
Texas,131,173,High Betweenness (Inter-cluster),0.2546332776546478,0,-2.7253968253968255,0.41618707434247143,245.55037386205814,-9.645940040777782,1.453370455404361
Texas,133,178,Low Betweenness (Intra-cluster),1.0164355834325154,0,0.0071428571428572285,0.6000057509373196,354.00339305301856,-1.345215156871152,1.34188972314288
Texas,134,134,Low Betweenness (Intra-cluster),2.005898952484131,0,0.25952380952380955,0.0,0.0,-1.1274264789538628,1.9485766954148454
Texas,145,168,Low Betweenness (Intra-cluster),1.764989415804545,0,0.41666666666666663,0.7129096749269414,420.6167082068954,-1.886194736265775,1.2398270370895943
Texas,145,173,Medium Betweenness,0.7215323646863302,0,-1.3388888888888888,0.7129096749269406,420.61670820689494,-6.204933397319241,1.1933525878304252
Texas,146,148,Low Betweenness (Intra-cluster),0.611752986907959,0,-1.6746031746031744,0.6041190997384615,356.43026884569224,-7.746476044353561,1.2932558689668763
Texas,146,164,Medium Betweenness,0.9390873114267986,0,-0.765079365079365,0.6140207853898989,362.27226338004033,-4.729005088171166,1.307431813998095
Texas,148,148,Low Betweenness (Intra-cluster),1.3692964712778728,0,0.45396825396825397,0.0,0.0,-2.3305262736060626,1.9537241818834241
Texas,148,159,Low Betweenness (Intra-cluster),0.771413226922353,0,-0.861111111111111,0.6041190997384613,356.4302688456922,-5.651536982187736,1.3147912715395025
Texas,150,159,Low Betweenness (Intra-cluster),0.5538289149602253,0,-0.8809523809523808,0.48837851828875534,288.1433257903656,-3.1385705715851033,1.4300065981105148
Texas,151,152,Medium Betweenness,1.9879010915756226,0,0.34523809523809523,1.0000000000000018,590.000000000001,-1.4735592944595897,0.9508458014908278
Texas,156,156,Low Betweenness (Intra-cluster),2.172949234644572,0,0.7833333333333333,0.0,0.0,-3.1400230805315617,1.9624433936567311
Texas,156,177,High Betweenness (Inter-cluster),1.232652982076009,0,-0.13888888888888878,0.774255669337407,456.8108449090701,-5.107669402612391,1.1637739390966515
Texas,163,163,Low Betweenness (Intra-cluster),2.125788847605387,0,0.3611111111111111,0.0,0.0,-2.5507152181499633,1.9512659944678172
Texas,167,177,Medium Betweenness,0.7281897266705831,0,-0.6484126984126986,0.5965446799384866,351.96136116370707,-3.4854198067725273,1.3279964111558928
Texas,173,175,Medium Betweenness,1.1165135701497395,0,-1.1722222222222223,0.9999999999999993,589.9999999999997,-6.189560868007808,0.9106743968870629
Texas,175,175,Low Betweenness (Intra-cluster),2.233027140299479,0,0.375,0.0,0.0,-2.28815250752594,1.9516336720727154
Texas,180,180,Low Betweenness (Intra-cluster),1.0846517086029053,0,0.5436507936507936,0.0,0.0,-2.2281287642818945,1.9560983287036258
